OrgCode,Unit,CourtType,LocationId,Circuit,District,MainOffice,OfficeName,Url,Phone,Fax,Opens,Closes,LunchStart,LunchEnd,HasPublicLibrary,Longitude,Latitude,Room,BuildingName,BuildingAddress,BuildingCity,BuildingState,BuildingZip,LocationGroup,Address,EJurorUrl,JuryServiceUrl,ECFurl,ECFUrl2,MailBox,MailZip
D06MIWC,DC,"District Court",855,06,MIW,1,"Michigan Western District Court",http://www.miwd.uscourts.gov,616-456-2381,616-456-2066,,,,,0,-85.669287,42.970454,399,"Gerald R. Ford Federal Building","110 Michigan Street, N.W.","Grand Rapids",MI,49503,"Gerald R. Ford Federal Building","Gerald R. Ford Federal Building
110 Michigan Street, N.W.
Grand Rapids, MI 49503
",https://ejuror2.uscourts.gov/ejuror-miwd/TransportRoom?servlet=login,http://www.miwd.uscourts.gov/welcome-jury-service-0,https://ecf.miwd.uscourts.gov,,,
D06MIWC,DC,"District Court",856,06,MIW,0,"Michigan Western District Court",http://www.miwd.uscourts.gov,269-337-5706,269-337-5703,,,,,0,-85.587565,42.291577,107,"Federal Building","410 West Michigan Avenue",Kalamazoo,MI,49007,"Federal Building","Federal Building
410 West Michigan Avenue
Kalamazoo, MI 49007
",https://ejuror2.uscourts.gov/ejuror-miwd/TransportRoom?servlet=login,http://www.miwd.uscourts.gov/welcome-jury-service-0,https://ecf.miwd.uscourts.gov,,,
D06MIWC,DC,"District Court",857,06,MIW,0,"Michigan Western District Court",http://www.miwd.uscourts.gov,517-377-1559,517-377-1576,,,,,0,-84.555687,42.732674,113,"Federal Building","315 West Allegan Street",Lansing,MI,48933-1528,"Federal Building","Federal Building
315 West Allegan Street
Lansing, MI 48933-1528
",https://ejuror2.uscourts.gov/ejuror-miwd/TransportRoom?servlet=login,http://www.miwd.uscourts.gov/welcome-jury-service-0,https://ecf.miwd.uscourts.gov,,,
D06MIWC,DC,"District Court",858,06,MIW,0,"Michigan Western District Court",http://www.miwd.uscourts.gov,906-226-2021,906-226-6735,,,,,0,-87.395430,46.543587,229,"United States Post Office and Courthouse","202 West Washington Street",Marquette,MI,49855-4036,"United States Post Office and Courthouse","United States Post Office and Courthouse
202 West Washington Street
Marquette, MI 49855-4036
",https://ejuror2.uscourts.gov/ejuror-miwd/TransportRoom?servlet=login,http://www.miwd.uscourts.gov/welcome-jury-service-0,https://ecf.miwd.uscourts.gov,,,
D06MIWP,DP,"Probation/Pretrial Services",859,06,MIW,1,"Michigan Western Probation Office",http://www.miwp.uscourts.gov,616-456-2384,616-456-2223,8:00,5:00,,,0,-85.669287,42.970454,101,"Gerald R. Ford Federal Building","110 Michigan Street, N.W.","Grand Rapids",MI,49503,"Gerald R. Ford Federal Building","Gerald R. Ford Federal Building
110 Michigan Street, N.W.
Grand Rapids, MI 49503
",,,,,,
D06MIWP,DP,"Probation/Pretrial Services",860,06,MIW,0,"Michigan Western Probation Office",http://www.miwp.uscourts.gov,269-381-5341,269-381-1207,8:00,5:00,,,0,-85.587565,42.291577,B-10,"Federal Building","410 West Michigan Avenue",Kalamazoo,MI,49007,"Federal Building","Federal Building
410 West Michigan Avenue
Kalamazoo, MI 49007
",,,,,,
D06MIWP,DP,"Probation/Pretrial Services",861,06,MIW,0,"Michigan Western Probation Office",http://www.miwp.uscourts.gov,517-377-1825,517-377-1682,8:00,5:00,,,0,-84.555687,42.732674,252,"Federal Building","315 West Allegan Street",Lansing,MI,48933-1528,"Federal Building","Federal Building
315 West Allegan Street
Lansing, MI 48933-1528
",,,,,,
D06MIWP,DP,"Probation/Pretrial Services",862,06,MIW,0,"Michigan Western Probation Office",http://www.miwp.uscourts.gov,906-228-7432,906-228-5514,8:00,5:00,,,0,-87.395387,46.543854,,,"124 N 3rd St",Marquette,MI,49855,"124 N 3rd St","124 N 3rd St
Marquette, MI 49855
",,,,,"PO Box 906",49855-0906
D06OHNC,DC,"District Court",863,06,OHN,0,"Ohio Northern District Court",http://www.ohnd.uscourts.gov,330-252-6000,330-252-6012,,,,,0,-81.516852,41.085120,568,"John F. Seiberling Federal Building and United States Courthouse","Two South Main Street",Akron,OH,44308,"John F. Seiberling Federal Building and United States Courthouse","John F. Seiberling Federal Building and United States Courthouse
Two South Main Street
Akron, OH 44308
",https://ejuror2.uscourts.gov/ejuror-ohnd/TransportRoom?servlet=login,http://www.ohnd.uscourts.gov/home/jury-service/,https://ecf.ohnd.uscourts.gov,,,
D06OHNC,DC,"District Court",864,06,OHN,1,"Ohio Northern District Court",http://www.ohnd.uscourts.gov,216-357-7000,216-357-7040,,,,,0,-81.698339,41.497318,,"Carl B. Stokes United States Court House","801 West Superior Avenue",Cleveland,OH,44113,"Carl B. Stokes United States Court House","Carl B. Stokes United States Court House
801 West Superior Avenue
Cleveland, OH 44113
",https://ejuror2.uscourts.gov/ejuror-ohnd/TransportRoom?servlet=login,http://www.ohnd.uscourts.gov/home/jury-service/,https://ecf.ohnd.uscourts.gov,,,
D06OHNC,DC,"District Court",865,06,OHN,0,"Ohio Northern District Court",http://www.ohnd.uscourts.gov,419-213-5500,419-213-5525,,,,,0,-83.536736,41.657414,114,"James M. Ashley and Thomas W.L. Ashley United States Courthouse","1716 Spielbusch Avenue",Toledo,OH,43604,"James M. Ashley and Thomas W.L. Ashley United States Courthouse","James M. Ashley and Thomas W.L. Ashley United States Courthouse
1716 Spielbusch Avenue
Toledo, OH 43604
",https://ejuror2.uscourts.gov/ejuror-ohnd/TransportRoom?servlet=login,http://www.ohnd.uscourts.gov/home/jury-service/,https://ecf.ohnd.uscourts.gov,,,
D06OHNC,DC,"District Court",866,06,OHN,0,"Ohio Northern District Court",http://www.ohnd.uscourts.gov,330-884-7400,330-884-7425,,,,,0,-80.650248,41.098823,337,"Thomas D. Lambros Federal Building and United States Courthouse","125 Market Street",Youngstown,OH,44503,"Thomas D. Lambros Federal Building and United States Courthouse","Thomas D. Lambros Federal Building and United States Courthouse
125 Market Street
Youngstown, OH 44503
",https://ejuror2.uscourts.gov/ejuror-ohnd/TransportRoom?servlet=login,http://www.ohnd.uscourts.gov/home/jury-service/,https://ecf.ohnd.uscourts.gov,,,
D06OHNP,DP,"Probation/Pretrial Services",867,06,OHN,0,"Ohio Northern Probation Office",http://www.ohnp.uscourts.gov,330-252-6200,330-252-6240,,,,,0,-81.516852,41.085120,B3-55,"John F. Seiberling Federal Building and United States Courthouse","Two South Main Street",Akron,OH,44308,"John F. Seiberling Federal Building and United States Courthouse","John F. Seiberling Federal Building and United States Courthouse
Two South Main Street
Akron, OH 44308
",,,,,,
D06OHNP,DP,"Probation/Pretrial Services",868,06,OHN,1,"Ohio Northern Probation Office",http://www.ohnp.uscourts.gov,216-357-7300,216-357-7350,,,,,0,-81.698339,41.497318,3-100,"Carl B. Stokes United States Court House","801 West Superior Avenue",Cleveland,OH,44113,"Carl B. Stokes United States Court House","Carl B. Stokes United States Court House
801 West Superior Avenue
Cleveland, OH 44113
",,,,,,
D06OHNP,DP,"Probation/Pretrial Services",869,06,OHN,0,"Ohio Northern Probation Office",http://www.ohnp.uscourts.gov,419-213-5800,419-213-5799,,,,,0,-83.540937,41.660017,292,,"1946 North 13th Street",Toledo,OH,43604,"1946 North 13th Street","1946 North 13th Street
Toledo, OH 43604
",,,,,,
D06OHNP,DP,"Probation/Pretrial Services",870,06,OHN,0,"Ohio Northern Probation Office",http://www.ohnp.uscourts.gov,330-884-7470,330-884-7485,,,,,0,-80.650248,41.098823,"Suite 210","Thomas D. Lambros Federal Building and United States Courthouse","125 Market Street",Youngstown,OH,44503,"Thomas D. Lambros Federal Building and United States Courthouse","Thomas D. Lambros Federal Building and United States Courthouse
125 Market Street
Youngstown, OH 44503
",,,,,,
D06OHSC,DC,"District Court",875,06,OHS,0,"Ohio Southern District Court",http://www.ohsd.uscourts.gov,513-564-7500,513-564-7505,,,,,0,-84.511355,39.101281,103,"Potter Stewart United States Courthouse","100 East Fifth Street",Cincinnati,OH,45202,"Potter Stewart United States Courthouse","Potter Stewart United States Courthouse
100 East Fifth Street
Cincinnati, OH 45202
",https://ejuror2.uscourts.gov/ejuror-ohsd/TransportRoom?servlet=login,http://www.ohsd.uscourts.gov/jurorinfo.htm,https://ecf.ohsd.uscourts.gov,,,
D06OHSC,DC,"District Court",876,06,OHS,1,"Ohio Southern District Court",http://www.ohsd.uscourts.gov,614-719-3000,614-719-3005,,,,,0,-83.004559,39.963950,121,"Joseph P. Kinneary United States Courthouse","85 Marconi Boulevard",Columbus,OH,43215,"Joseph P. Kinneary United States Courthouse","Joseph P. Kinneary United States Courthouse
85 Marconi Boulevard
Columbus, OH 43215
",https://ejuror2.uscourts.gov/ejuror-ohsd/TransportRoom?servlet=login,http://www.ohsd.uscourts.gov/jurorinfo.htm,https://ecf.ohsd.uscourts.gov,,,43215
D06OHSC,DC,"District Court",877,06,OHS,0,"Ohio Southern District Court",http://www.ohsd.uscourts.gov,937-512-1400,937-512-2716,,,,,0,-84.195695,39.760397,712,"Walter H. Rice Federal Building and U.S. Courthouse","200 West Second Street",Dayton,OH,45402,"Walter H. Rice Federal Building and U.S. Courthouse","Walter H. Rice Federal Building and U.S. Courthouse
200 West Second Street
Dayton, OH 45402
",https://ejuror2.uscourts.gov/ejuror-ohsd/TransportRoom?servlet=login,http://www.ohsd.uscourts.gov/jurorinfo.htm,https://ecf.ohsd.uscourts.gov,,,
D06OHSP,DP,"Probation/Pretrial Services",878,06,OHS,1,"Ohio Southern Probation Office",http://www.ohsp.uscourts.gov,513-564-7575,513-564-7587,,,,,0,-84.511355,39.101281,110,"Potter Stewart United States Courthouse","100 East Fifth Street",Cincinnati,OH,45202,"Potter Stewart United States Courthouse","Potter Stewart United States Courthouse
100 East Fifth Street
Cincinnati, OH 45202
",,,,,,
D06OHSP,DP,"Probation/Pretrial Services",879,06,OHS,0,"Ohio Southern Probation Office",http://www.ohsp.uscourts.gov,614-719-3100,614-719-3101,,,,,0,-83.004559,39.963950,546,"Joseph P. Kinneary United States Courthouse","85 Marconi Boulevard",Columbus,OH,43215,"Joseph P. Kinneary United States Courthouse","Joseph P. Kinneary United States Courthouse
85 Marconi Boulevard
Columbus, OH 43215
",,,,,,
D06OHSP,DP,"Probation/Pretrial Services",880,06,OHS,0,"Ohio Southern Probation Office",http://www.ohsp.uscourts.gov,937-512-1450,937-512-1453,,,,,0,-84.195695,39.760397,702,"Walter H. Rice Federal Building and U.S. Courthouse","200 West Second Street",Dayton,OH,45402,"Walter H. Rice Federal Building and U.S. Courthouse","Walter H. Rice Federal Building and U.S. Courthouse
200 West Second Street
Dayton, OH 45402
",,,,,,
D06OHSS,DS,"Probation/Pretrial Services",881,06,OHS,0,"Ohio Southern Pretrial Services",http://www.ohspt.uscourts.gov,513-564-7590,513-564-7594,,,,,0,-84.511355,39.101281,301,"Potter Stewart United States Courthouse","100 East Fifth Street",Cincinnati,OH,45202,"Potter Stewart United States Courthouse","Potter Stewart United States Courthouse
100 East Fifth Street
Cincinnati, OH 45202
",,,,,,
D06OHSS,DS,"Probation/Pretrial Services",882,06,OHS,0,"Ohio Southern Pretrial Services",http://www.ohspt.uscourts.gov,614-719-3070,614-719-3072,,,,,0,-83.004559,39.963950,512,"Joseph P. Kinneary United States Courthouse","85 Marconi Boulevard",Columbus,OH,43215,"Joseph P. Kinneary United States Courthouse","Joseph P. Kinneary United States Courthouse
85 Marconi Boulevard
Columbus, OH 43215
",,,,,,
D06OHSS,DS,"Probation/Pretrial Services",883,06,OHS,1,"Ohio Southern Pretrial Services",http://www.ohspt.uscourts.gov,937-512-1430,937-512-1445,,,,,0,-84.195695,39.760397,709,"Walter H. Rice Federal Building and U.S. Courthouse","200 West Second Street",Dayton,OH,45402,"Walter H. Rice Federal Building and U.S. Courthouse","Walter H. Rice Federal Building and U.S. Courthouse
200 West Second Street
Dayton, OH 45402
",,,,,,
D06TNEC,DC,"District Court",884,06,TNE,0,"Tennessee Eastern District Court",http://www.tned.uscourts.gov,423-752-5200,423-752-5205,,,,,0,-85.308287,35.045757,309,"Joel W. Solomon Federal Building and United States Courthouse","900 Georgia Avenue",Chattanooga,TN,37402,"Joel W. Solomon Federal Building and United States Courthouse","Joel W. Solomon Federal Building and United States Courthouse
900 Georgia Avenue
Chattanooga, TN 37402
",https://ejuror2.uscourts.gov/ejuror-tned/TransportRoom?servlet=login,https://www.tned.uscourts.gov/jury-information,https://ecf.tned.uscourts.gov,,,
D06TNEC,DC,"District Court",885,06,TNE,0,"Tennessee Eastern District Court",http://www.tned.uscourts.gov,423-639-3105,423-639-7134,,,,,0,-82.833378,36.164139,"Suite 200","James H. Quillen United States Courthouse","220 West Depot Street",Greeneville,TN,37743,"James H. Quillen United States Courthouse","James H. Quillen United States Courthouse
220 West Depot Street
Greeneville, TN 37743
",https://ejuror2.uscourts.gov/ejuror-tned/TransportRoom?servlet=login,https://www.tned.uscourts.gov/jury-information,https://ecf.tned.uscourts.gov,,,
D06TNEC,DC,"District Court",886,06,TNE,1,"Tennessee Eastern District Court",http://www.tned.uscourts.gov,865-545-4228,865-545-4246,,,,,0,-83.917781,35.962202,"Suite 130","Howard H. Baker Jr. United States Courthouse","800 Market Street",Knoxville,TN,37902,"Howard H. Baker Jr. United States Courthouse","Howard H. Baker Jr. United States Courthouse
800 Market Street
Knoxville, TN 37902
",https://ejuror2.uscourts.gov/ejuror-tned/TransportRoom?servlet=login,https://www.tned.uscourts.gov/jury-information,https://ecf.tned.uscourts.gov,,,
D06TNEP,DP,"Probation/Pretrial Services",888,06,TNE,0,"Tennessee Eastern Probation Office",,423-752-5193,423-752-5274,,,,,0,-85.308287,35.045757,442,"Joel W. Solomon Federal Building and United States Courthouse","900 Georgia Avenue",Chattanooga,TN,37402,"Joel W. Solomon Federal Building and United States Courthouse","Joel W. Solomon Federal Building and United States Courthouse
900 Georgia Avenue
Chattanooga, TN 37402
",,,,,,
D06TNEP,DP,"Probation/Pretrial Services",889,06,TNE,0,"Tennessee Eastern Probation Office",,423-638-8121,423-638-7437,,,,,0,-82.833378,36.164139,"Suite 338","James H. Quillen United States Courthouse","220 West Depot Street",Greeneville,TN,37743,"James H. Quillen United States Courthouse","James H. Quillen United States Courthouse
220 West Depot Street
Greeneville, TN 37743
",,,,,,
D06TNEP,DP,"Probation/Pretrial Services",890,06,TNE,1,"Tennessee Eastern Probation Office",,865-545-4001,865-545-4003,8:00,5:00,,,0,-83.917781,35.962202,"Suite 311","Howard H. Baker Jr. United States Courthouse","800 Market Street",Knoxville,TN,37902,"Howard H. Baker Jr. United States Courthouse","Howard H. Baker Jr. United States Courthouse
800 Market Street
Knoxville, TN 37902
",,,,,,
D06TNMC,DC,"District Court",894,06,TNM,1,"Tennessee Middle District Court",http://www.tnmd.uscourts.gov,615-736-5498,615-736-7488,,,,,0,-86.780942,36.1594652,800,"Estes Kefauver Federal Building and United States Courthouse","801 Broadway",Nashville,TN,37203-3816,"Estes Kefauver Federal Building and United States Courthouse","Estes Kefauver Federal Building and United States Courthouse
801 Broadway
Nashville, TN 37203-3816
",https://ejuror2.uscourts.gov/ejuror-tnmd/TransportRoom?servlet=login,http://www.tnmd.uscourts.gov/jury,https://ecf.tnmd.uscourts.gov,,,
D06TNMP,DP,"Probation/Pretrial Services",895,06,TNM,0,"Tennessee Middle Probation Office",http://www.tnmp.uscourts.gov,931-645-3694,931-647-7119,,,,,0,-87.360160,36.527315,102,"The Brenner Building","110 Franklin Street",Clarksville,TN,37040-3490,"The Brenner Building","The Brenner Building
110 Franklin Street
Clarksville, TN 37040-3490
",,,,,,
D06TNMP,DP,"Probation/Pretrial Services",896,06,TNM,0,"Tennessee Middle Probation Office",http://www.tnmp.uscourts.gov,931-388-2263,931-381-4726,,,,,0,-87.0352130,35.6138850,304,"United States Courthouse","815 South Garden Street",Columbia,TN,38401,"United States Courthouse","United States Courthouse
815 South Garden Street
Columbia, TN 38401
",,,,,,
D06TNMP,DP,"Probation/Pretrial Services",897,06,TNM,0,"Tennessee Middle Probation Office",http://www.tnmp.uscourts.gov,931-526-4212,931-526-2919,,,,,0,-85.505676,36.163421,102,"L. Clure Morton United States Post Office and Courthouse","9 East Broad Street",Cookeville,TN,38501,"L. Clure Morton United States Post Office and Courthouse","L. Clure Morton United States Post Office and Courthouse
9 East Broad Street
Cookeville, TN 38501
",,,,,"PO Box 515",38503-0515
D06TNMP,DP,"Probation/Pretrial Services",898,06,TNM,1,"Tennessee Middle Probation Office",http://www.tnmp.uscourts.gov,615-736-5771,615-736-5519,,,,,0,-86.7895437,36.1589722,,"Fred D. Thompson U.S. Courthouse and Federal Building","719 Church Street, Suite 2800",Nashville,TN,37203,"Fred D. Thompson U.S. Courthouse and Federal Building","Fred D. Thompson U.S. Courthouse and Federal Building
719 Church Street, Suite 2800
Nashville, TN 37203
",,,,,,
D06TNWC,DC,"District Court",899,06,TNW,0,"Tennessee Western District Court",http://www.tnwd.uscourts.gov,731-421-9200,731-421-9210,,,,,0,-88.819436,35.614146,262,"United States Courthouse","111 South Highland Avenue",Jackson,TN,38301,"United States Courthouse","United States Courthouse
111 South Highland Avenue
Jackson, TN 38301
",https://ejuror2.uscourts.gov/ejuror-tnwd/TransportRoom?servlet=login,http://www.tnwd.uscourts.gov/juror-information.php,https://ecf.tnwd.uscourts.gov,,,
D06TNWC,DC,"District Court",900,06,TNW,1,"Tennessee Western District Court",http://www.tnwd.uscourts.gov,901-495-1200,901-495-1250,,,,,0,-90.051062,35.149611,242,"Odell Horton Federal Building","167 North Main Street",Memphis,TN,38103,"Odell Horton Federal Building","Odell Horton Federal Building
167 North Main Street
Memphis, TN 38103
",https://ejuror2.uscourts.gov/ejuror-tnwd/TransportRoom?servlet=login,http://www.tnwd.uscourts.gov/juror-information.php,https://ecf.tnwd.uscourts.gov,,,
D06TNWP,DP,"Probation/Pretrial Services",901,06,TNW,0,"Tennessee Western Probation Office",http://www.tnwp.uscourts.gov,731-421-9240,731-421-9245,,,,,0,-88.819435,35.614175,101,"Ed Jones Federal Building","109 South Highland Avenue",Jackson,TN,38301,"Ed Jones Federal Building","Ed Jones Federal Building
109 South Highland Avenue
Jackson, TN 38301
",,,,,,
